source,source_release,geography,year,period,metric,value,unit,status,is_revised,rpp_year,method,input_source_ids,assumptions
National Education Association Rankings and Estimates,2026-08,South Carolina,2026,FY 2025-26,average_teacher_salary,67107,current dollars,estimated,false,,,,
